chr	pos	gene	strand	type	stop_pos
chr21	34888460	RUNX1	reverse	five_prime_utr	34888314
chr20	36773705	DSN1	reverse	five_prime_utr	36773472
chr1	236524012	LGALS8	forward	five_prime_utr	236524065
chr10	125823125	UROS	reverse	five_prime_utr	125822949
chrX	119871834	NDUFA1	forward	five_prime_utr	119871884
chr20	47501996	NCOA3	forward	five_prime_utr	47583257
chr19	3600717	TBXA2R	reverse	five_prime_utr	3600670
chr15	96330909	NR2F2	forward	five_prime_utr	96331022
chr2	38880600	MORN2	forward	five_prime_utr	38880650
chrX	48476178	FTSJ1	forward	five_prime_utr	48476318
chrX	63351089	LINC01278	reverse	five_prime_utr	63350994
chr4	174298034	CEP44	forward	five_prime_utr	174299075
chr1	58783116	JUN	reverse	five_prime_utr	58783087
chrX	63754970	ARHGEF9	reverse	five_prime_utr	63754652
chr14	93185338	TMEM251	forward	five_prime_utr	93185370
chr20	31722830	BCL2L1	reverse	five_prime_utr	31722717
chr17	35243085	SLFN5	forward	five_prime_utr	35243147
chr8	27311664	PTK2B	forward	five_prime_utr	27322424
chr22	42070556	NAGA	reverse	five_prime_utr	42070401
chr12	119667993	PRKAB1	forward	five_prime_utr	119668049
chr12	110742920	PPP1CC	reverse	five_prime_utr	110742765
chr3	196740120	PAK2	forward	five_prime_utr	196740161
chr2	219228504	ATG9A	reverse	five_prime_utr	219228430
chr3	38453924	ACVR2B	forward	five_prime_utr	38454130
chr1	23109099	LUZP1	reverse	five_prime_utr	23109046
chr3	188225481	LPP	forward	five_prime_utr	188406112
chr6	33314338	TAPBP	reverse	five_prime_utr	33314216
chr3	57757346	SLMAP	forward	five_prime_utr	57757402
chr8	11769726	NEIL2	forward	five_prime_utr	11770001
chr6	16754053	ATXN1	reverse	five_prime_utr	16657887
chr1	33036918	AK2	reverse	five_prime_utr	33036844
chr3	111674707	PLCXD2	forward	five_prime_utr	111674952
chr1	111619910	RAP1A	forward	five_prime_utr	111619942
chr19	12294793	ZNF44	reverse	five_prime_utr	12294737
chr19	56121222	ZNF787	reverse	five_prime_utr	56121025
chrX	103356578	TCEAL9	forward	five_prime_utr	103357146
chr1	42817144	ERMAP	forward	five_prime_utr	42825632
chr8	143689256	ZNF707	forward	five_prime_utr	143689297
chr19	46788040	SLC1A5	reverse	five_prime_utr	46787987
chr1	65147632	AK4	forward	five_prime_utr	65147811
chr11	119057072	HYOU1	reverse	five_prime_utr	119057016
chr6	144008280	PLAGL1	reverse	five_prime_utr	143985153
chr19	15125689	ILVBL	reverse	five_prime_utr	15125648
chr12	6494054	NCAPD2	forward	five_prime_utr	6494158
chr6	32154328	PRRT1	reverse	five_prime_utr	32152103
chr8	123768475	FAM91A1	forward	five_prime_utr	123768561
chr17	49414869	PHB	reverse	five_prime_utr	49414261
chr1	114749996	CSDE1	reverse	five_prime_utr	114749946
chr2	231125058	HTR2B	reverse	five_prime_utr	231125008
chr20	31739561	TPX2	forward	five_prime_utr	31739662
chr19	14491736	GIPC1	reverse	five_prime_utr	14491701
chr16	53155966	CHD9	forward	five_prime_utr	53155995
chr2	38076089	CYP1B1	reverse	five_prime_utr	38076039
chr22	29555094	THOC5	reverse	five_prime_utr_three_prime_utr	29555002
chr1	111140226	CEPT1	forward	five_prime_utr	111140285
chr2	85753966	ATOH8	forward	five_prime_utr	85754004
chr18	11908230	MPPE1	reverse	five_prime_utr	11897345
chr2	177618872	TTC30A	reverse	five_prime_utr	177618801
chr16	1964715	RPS2	reverse	five_prime_utr	1964656
chr6	33417868	CUTA	reverse	five_prime_utr	33417767
chr5	139482709	TMEM173	reverse	five_prime_utr	139482659
chr12	9869759	CLEC2B	reverse	five_prime_utr	9869724
chr8	132760514	TMEM71	reverse	five_prime_utr	132758898
chr19	50802247	C19orf48	reverse	five_prime_utr	50799290
chr14	23636391	DHRS2	forward	five_prime_utr	23636612
chr7	140673169	ADCK2	forward	five_prime_utr	140673291
chr8	69493046	SULF1	forward	five_prime_utr	69493102
chr20	46358669	SLC35C2	reverse	five_prime_utr	46358592
chr9	35115737	FAM214B	reverse	five_prime_utr	35108727
chr5	178204553	HNRNPAB	forward	five_prime_utr	178204744
chr19	38264785	SPINT2	forward	five_prime_utr	38264820
chr5	151686912	SPARC	reverse	five_prime_utr	151686721
chr14	75278918	FOS	forward	five_prime_utr	75278974
chr12	48105474	SENP1	reverse	five_prime_utr	48101484
chr19	12801796	PRDX2	reverse	five_prime_utr	12801755
chr15	89806697	ANPEP	reverse	five_prime_utr	89806614
chr8	100952885	YWHAZ	reverse	five_prime_utr	100952078
chr3	186806484	RFC4	reverse	five_prime_utr	186806392
chr21	15043544	NRIP1	reverse	five_prime_utr	14968463
chr5	126777330	LMNB1	forward	five_prime_utr	126777380
chr20	49174225	STAU1	reverse	five_prime_utr	49174172
chr11	17282913	NUCB2	forward	five_prime_utr	17282984
chr6	53065581	FBXO9	forward	five_prime_utr	53065673
chr5	170297766	LCP2	reverse	five_prime_utr	170297656
chr22	30357109	CCDC157	forward	five_prime_utr	30362062
chr20	58891506	GNAS	forward	five_prime_utr	58891667
chr17	45630118	CRHR1	forward	five_prime_utr	45630162
chr1	85577993	DDAH1	reverse	five_prime_utr	85496166
chr11	10305180	ADM	forward	five_prime_utr	10305233
chr17	35063672	RFFL	reverse	five_prime_utr	35063625
chrX	153724943	ABCD1	forward	five_prime_utr	153725164
chr3	134374399	AMOTL2	reverse	five_prime_utr	134374370
chr5	128537906	FBN2	reverse	five_prime_utr	128537691
chr9	109320876	EPB41L4B	reverse	five_prime_utr	109320619
chr1	6026316	KCNAB2	forward	five_prime_utr	6040554
chr1	40509751	EXO5	forward	five_prime_utr	40514525
chr8	133571732	ST3GAL1	reverse	five_prime_utr	133545868
chr3	153162272	RAP2B	forward	five_prime_utr	153162322
chr1	20786358	HP1BP3	reverse	five_prime_utr	20786284
chr1	150549826	ADAMTSL4	forward	five_prime_utr	150549909
chr4	15686330	FAM200B	forward	five_prime_utr	15686362
chr1	241848217	EXO1	forward	five_prime_utr	241848276
chr12	64404692	XPOT	forward	five_prime_utr	64404796
chr6	104957143	LIN28B	forward	five_prime_utr	104957172
chr14	103629366	KLC1	forward	five_prime_utr	103629587
chr4	184649803	PRIMPOL	forward	five_prime_utr	184649835
chr17	81893584	ANAPC11	forward	five_prime_utr	81893613
chr10	98445321	HPS1	reverse	five_prime_utr	98445292
chr10	122879598	FAM24B	reverse	five_prime_utr	122879437
chr15	99249487	TTC23	reverse	five_prime_utr	99248295
chr9	134025911	LINC00094	forward	five_prime_utr	134025988
chr3	38165648	OXSR1	forward	five_prime_utr	38165719
chr4	119212721	USP53	forward	five_prime_utr	119212891
chr15	45522636	SLC30A4	reverse	five_prime_utr	45522415
chr5	133052101	HSPA4	forward	five_prime_utr	133052181
chr1	15973078	ZBTB17	reverse	five_prime_utr	15973040
chr2	55419777	CCDC88A	reverse	five_prime_utr	55419682
chr5	36877153	NIPBL	forward	five_prime_utr	36877182
chr15	55270192	RAB27A	reverse	five_prime_utr	55270043
chr5	115180209	TRIM36	reverse	five_prime_utr	115180153
chr6	30686516	PPP1R18	reverse	five_prime_utr	30686475
chr9	89455919	SEMA4D	reverse	five_prime_utr	89455884
chr9	114394401	AKNA	reverse	five_prime_utr	114381405
chr12	98593819	SLC25A3	forward	five_prime_utr	98593860
chr2	66435153	MEIS1	forward	five_prime_utr	66435218
chr9	125707179	MAPKAP1	reverse	five_prime_utr	125707114
chr16	30610258	ZNF689	reverse	five_prime_utr	30610211
chr2	188383852	GULP1	forward	five_prime_utr	188477665
chr19	6464283	CRB3	forward	five_prime_utr	6464330
chr17	7394288	TMEM256-PLSCR3	reverse	five_prime_utr_three_prime_utr	7394154
chr19	21397144	ZNF493	forward	five_prime_utr	21397212
chr8	55773369	TMEM68	reverse	five_prime_utr	55762998
chr1	40450641	ZFP69B	forward	five_prime_utr	40450823
chr19	18419464	SSBP4	forward	five_prime_utr	18419574
chr3	50090387	RBM5	forward	five_prime_utr_three_prime_utr	50090419
chr6	24720457	C6orf62	reverse	five_prime_utr	24720332
chr19	46788302	SLC1A5	reverse	five_prime_utr	46788246
chr5	103259776	C5orf30	forward	five_prime_utr	103265993
chr14	21263495	HNRNPC	reverse	five_prime_utr	21263466
chr1	156500652	MEF2D	reverse	five_prime_utr	156500482
chr5	111512529	STARD4	reverse	five_prime_utr	111512452
chr3	101779801	NXPE3	forward	five_prime_utr	101779998
chrX	134796242	FAM122B	reverse	five_prime_utr	134796207
chr13	31161944	HSPH1	reverse	five_prime_utr	31161816
chr2	218727322	TTLL4	forward	five_prime_utr	218737648
chr1	153544868	S100A4	reverse	five_prime_utr	153544803
chr10	94545882	HELLS	forward	five_prime_utr	94545911
chr1	209756131	TRAF3IP3	forward	five_prime_utr	209756313
chr7	30026566	FKBP14	reverse	five_prime_utr	30026534
chr6	105179863	POPDC3	reverse	five_prime_utr	105179585
chr7	6348951	FAM220A	reverse	five_prime_utr	6348841
chr22	19479158	UFD1L	reverse	five_prime_utr	19479117
chr5	34656428	RAI14	forward	five_prime_utr	34656706
chr19	55258685	PPP6R1	reverse	five_prime_utr	55258431
chr1	205810620	SLC41A1	reverse	five_prime_utr	205810522
chr6	149648677	KATNA1	reverse	five_prime_utr	149648612
chr14	69767131	SRSF5	forward	five_prime_utr	69768147
chr19	46413514	CCDC8	reverse	five_prime_utr	46413281
chrX	149505314	IDS	reverse	five_prime_utr	149505159
chr8	42393829	VDAC3	forward	five_prime_utr	42393888
chr22	22508661	ZNF280B	reverse	five_prime_utr	22508620
chr6	31158683	TCF19	forward	five_prime_utr	31158985
chr3	179071744	ZMAT3	reverse	five_prime_utr	179067804
chr14	63641805	WDR89	reverse	five_prime_utr	63641728
chr3	179072215	ZMAT3	reverse	five_prime_utr	179072162
chr19	48249806	CARD8	reverse	five_prime_utr	48249633
chr9	75890716	PCSK5	forward	five_prime_utr	75890994
chr6	13974243	RNF182	forward	five_prime_utr	13976930
chr10	84424984	CCSER2	forward	five_prime_utr	84425052
chr3	37243318	GOLGA4	forward	five_prime_utr	37243461
chr14	69767184	SRSF5	forward	five_prime_utr	69767255
chr4	129093384	SCLT1	reverse	five_prime_utr	129093340
chr22	39502385	MIEF1	forward	five_prime_utr	39503699
chr12	15221276	RERG	reverse	five_prime_utr	15221199
chr3	138608822	FAIM	forward	five_prime_utr	138608899
chr20	5750414	C20orf196	forward	five_prime_utr	5750545
chr19	43934668	ZNF45	reverse	five_prime_utr	43934471
chr10	125158676	CTBP2	reverse	five_prime_utr	125158575
chr17	18314962	TOP3A	reverse	five_prime_utr	18314888
chr8	9151397	PPP1R3B	reverse	five_prime_utr	9151203
chr17	7857833	CYB5D1	forward	five_prime_utr	7857940
chr3	16265486	OXNAD1	forward	five_prime_utr	16265551
chr10	97737275	ZFYVE27	forward	five_prime_utr	97737325
chrX	71147676	NLGN3	forward	five_prime_utr	71147708
chr11	114400182	RBM7	forward	five_prime_utr	114400241
chr11	59143625	FAM111A	forward	five_prime_utr	59143669
chr11	73982857	UCP2	reverse	five_prime_utr	73982717
chr8	144104668	MAF1	forward	five_prime_utr	144104952
chr13	67230244	PCDH9	reverse	five_prime_utr	67230155
chr1	155689111	DAP3	forward	five_prime_utr	155689161
chr11	65261917	POLA2	forward	five_prime_utr	65262093
chr2	241508331	STK25	reverse	five_prime_utr	241508048
chr14	53956740	BMP4	reverse	five_prime_utr	53956699
chr15	72117890	MYO9A	reverse	five_prime_utr	72117828
chr16	726427	CCDC78	reverse	five_prime_utr	726371
chr8	142666512	JRK	reverse	five_prime_utr	142666285
chr20	34369417	ITCH	forward	five_prime_utr	34369449
chr1	173824671	DARS2	forward	five_prime_utr	173824793
chr12	56216586	RNF41	reverse	five_prime_utr	56216533
chr6	55875549	BMP5	reverse	five_prime_utr	55875451
chr2	27663353	SUPT7L	reverse	five_prime_utr	27662253
chr1	108877128	GPSM2	forward	five_prime_utr	108877232
chr4	8199296	SH3TC1	forward	five_prime_utr	8199391
chr17	36532659	MYO19	reverse	five_prime_utr	36532600
chr4	41143084	APBB2	reverse	five_prime_utr	41143022
chr1	33479235	ZSCAN20	forward	five_prime_utr	33479285
chr14	20455262	APEX1	forward	five_prime_utr	20455393
chr22	39502365	MIEF1	forward	five_prime_utr	39502421
chr8	123274222	ZHX1	reverse	five_prime_utr	123267336
chr5	154859832	CNOT8	forward	five_prime_utr	154863239
chr7	44123278	POLD2	reverse	five_prime_utr	44123213
chr5	38846157	OSMR	forward	five_prime_utr	38846402
chr1	9691499	PIK3CD	forward	five_prime_utr	9710446
chr7	56034130	PSPH	reverse	five_prime_utr	56031949
chr2	27134545	PREB	reverse	five_prime_utr	27134486
chr12	25959111	RASSF8	forward	five_prime_utr	25995058
chr16	396967	NME4	forward	five_prime_utr	397068
chr3	79018668	ROBO1	reverse	five_prime_utr	79018639
chr7	157010566	MNX1	reverse	five_prime_utr	157010498
chr5	43602794	NNT	forward	five_prime_utr	43602826
chr9	128886028	LRRC8A	forward	five_prime_utr	128886105
chr14	63853067	SYNE2	forward	five_prime_utr	63909125
chr10	96129899	ZNF518A	forward	five_prime_utr	96132617
chr5	169883994	FAM196B	reverse	five_prime_utr	169883953
chr7	87152496	DMTF1	forward	five_prime_utr	87152642
chr17	45621994	CRHR1	forward	five_prime_utr	45629939
chr1	1839683	GNB1	reverse	five_prime_utr	1825463
chr19	56567713	ZNF470	forward	five_prime_utr	56567808
chr15	44288733	CASC4	forward	five_prime_utr	44288834
chr11	72224854	INPPL1	forward	five_prime_utr	72224970
chr4	143513622	SMARCA5	forward	five_prime_utr	143513699
chr11	615515	IRF7	reverse	five_prime_utr	615396
chr11	57672105	ZDHHC5	forward	five_prime_utr	57672149
chr3	129278893	HMCES	forward	five_prime_utr	129278982
chr21	29025712	USP16	forward	five_prime_utr	29025753
chr20	543781	CSNK2A1	reverse	five_prime_utr	543617
chr15	89806708	ANPEP	reverse	five_prime_utr	89806652
chr19	10928673	YIPF2	reverse	five_prime_utr	10928638
chr1	163322152	NUF2	forward	five_prime_utr	163322883
chr13	33285741	STARD13	reverse	five_prime_utr	33285700
chr1	1324875	CPTP	forward	five_prime_utr	1324925
chr7	727610	PRKAR1B	reverse	five_prime_utr	727557
chr6	110874930	AMD1	forward	five_prime_utr	110874974
chr6	34392563	NUDT3	reverse	five_prime_utr	34392525
chr5	128537975	FBN2	reverse	five_prime_utr	128537691
chr20	44589798	PKIG	forward	five_prime_utr	44589833
chr17	40834418	TMEM99	forward	five_prime_utr	40834468
chr8	73746829	STAU2	reverse	five_prime_utr	73746779
chr1	2556599	TNFRSF14	forward	five_prime_utr	2556655
chr4	152535968	FBXW7	reverse	five_prime_utr	152535732
chr11	69294324	MYEOV	forward	five_prime_utr	69294482
chr11	14891465	CYP2R1	reverse	five_prime_utr	14890437
chr11	119101785	DPAGT1	reverse	five_prime_utr	119101690
chr4	118850715	SYNPO2	forward	five_prime_utr	118850750
chr13	33285707	STARD13	reverse	five_prime_utr	33285663
chr12	66130757	LLPH	reverse	five_prime_utr_three_prime_utr	66129110
chr19	12723314	TNPO2	reverse	five_prime_utr	12723150
chr19	54115504	TFPT	reverse	five_prime_utr	54115391
chr19	47515017	NAPA	reverse	five_prime_utr	47514958
chr7	130070596	KLHDC10	forward	five_prime_utr	130070637
chr2	218672097	STK36	forward	five_prime_utr	218672186
chr9	35732677	CREB3	forward	five_prime_utr	35732763
chr17	43170214	RP11-242D8.1	reverse	five_prime_utr	43170143
chr10	5889724	ANKRD16	reverse	five_prime_utr	5889632
chr17	69414883	MAP2K6	forward	five_prime_utr	69414921
chr2	134120274	MGAT5	forward	five_prime_utr	134254345
chrX	71096427	FOXO4	forward	five_prime_utr	71096498
chr2	237590650	RAB17	reverse	five_prime_utr	237590513
chr4	17810623	DCAF16	reverse	five_prime_utr	17810492
chr3	188225469	LPP	forward	five_prime_utr	188225531
chr11	66002437	BANF1	forward	five_prime_utr	66002469
chr2	200888533	PPIL3	reverse	five_prime_utr	200888501
chr2	191014149	STAT1	reverse	five_prime_utr	191013589
chr5	150520925	NDST1	forward	five_prime_utr	150520966
chr19	10251990	MRPL4	forward	five_prime_utr	10252073
chrX	49923421	CLCN5	forward	five_prime_utr	49923486
chr4	173371025	SAP30	forward	five_prime_utr	173371099
chr6	42363063	TRERF1	reverse	five_prime_utr	42363025
chr17	40288067	CDC6	forward	five_prime_utr	40288099
chr3	101782173	NXPE3	forward	five_prime_utr	101782244
chr14	73410005	NUMB	reverse	five_prime_utr	73409916
chr2	20447170	RHOB	forward	five_prime_utr	20447223
chr10	35127053	CREM	forward	five_prime_utr	35127112
chr6	113857482	MARCKS	forward	five_prime_utr	113857535
chr1	67777481	GNG12	reverse	five_prime_utr	67777404
chr21	26845063	ADAMTS1	reverse	five_prime_utr	26845004
chr4	54064609	CHIC2	reverse	five_prime_utr	54064526
chr4	103099831	BDH2	reverse	five_prime_utr	103099784
chr8	42391923	VDAC3	forward	five_prime_utr	42393868
chr9	83980577	HNRNPK	reverse	five_prime_utr	83980503
chr2	168890383	SPC25	reverse	five_prime_utr	168889519
chr19	57814903	ZNF552	reverse	five_prime_utr	57814802
chr2	71348809	ZNF638	forward	five_prime_utr	71348886
chr11	68030646	NDUFS8	forward	five_prime_utr	68030675
chrX	78327466	CYSLTR1	reverse	five_prime_utr	78327386
chr12	89656029	ATP2B1	reverse	five_prime_utr	89656000
chr12	43759037	IRAK4	forward	five_prime_utr	43759141
chr7	134646923	BPGM	forward	five_prime_utr	134661464
chr12	52070241	ATG101	forward	five_prime_utr	52070453
chr14	75063981	ACYP1	reverse	five_prime_utr	75063895
chr12	57752279	CDK4	reverse	five_prime_utr	57751725
chr7	91880672	MTERF1	reverse	five_prime_utr	91880108
chr17	48101457	CBX1	reverse	five_prime_utr	48101389
chr15	40594306	KNL1	forward	five_prime_utr	40594458
chr4	23890026	PPARGC1A	reverse	five_prime_utr	23889979
chr2	241356314	FARP2	forward	five_prime_utr	241356400
chr9	35748958	GBA2	reverse	five_prime_utr	35748785
chr7	26202957	CBX3	forward	five_prime_utr	26202995
chr7	72890750	POM121	forward	five_prime_utr	72890970
chr16	66934532	CES2	forward	five_prime_utr	66934678
chr14	52791482	GNPNAT1	reverse	five_prime_utr	52787840
chr7	121396295	FAM3C	reverse	five_prime_utr	121382980
chr9	36573155	MELK	forward	five_prime_utr	36581656
chr7	27113742	HOXA3	reverse	five_prime_utr	27113626
chr17	63601010	TACO1	forward	five_prime_utr	63601057
chr22	17774424	BID	reverse	five_prime_utr	17774377
chr12	57752249	CDK4	reverse	five_prime_utr	57751725
chr12	55997622	SUOX	forward	five_prime_utr	55997657
chr19	38081360	SIPA1L3	forward	five_prime_utr	38081497
chr11	66003034	BANF1	forward	five_prime_utr	66003239
chr17	28335401	IFT20	reverse	five_prime_utr	28332379
chr7	38207460	STARD3NL	forward	five_prime_utr	38207492
chr19	14491729	GIPC1	reverse	five_prime_utr	14491661
chr5	140566823	SLC35A4	forward	five_prime_utr_three_prime_utr	140567104
chr12	68746210	SLC35E3	forward	five_prime_utr	68746278
chr11	130314585	ZBTB44	reverse	five_prime_utr	130314526
chr1	246931884	AHCTF1	reverse	five_prime_utr	246931834
chr11	36510253	TRAF6	reverse	five_prime_utr	36510113
chr18	63319586	BCL2	reverse	five_prime_utr	63319383
chr8	27325594	PTK2B	forward	five_prime_utr	27325740
chr6	73310077	KHDC1	reverse	five_prime_utr	73309982
chr10	112446709	ZDHHC6	reverse	five_prime_utr	112445572
chr3	52705798	GLT8D1	reverse	five_prime_utr	52705706
chr2	70768015	ADD2	reverse	five_prime_utr	70767986
chr17	40287923	CDC6	forward	five_prime_utr	40287973
chr4	39458853	RPL9	reverse	five_prime_utr	39458674
chr6	24775021	GMNN	forward	five_prime_utr	24775116
chr4	102826661	UBE2D3	reverse	five_prime_utr	102826533
chr10	86521730	WAPL	reverse	five_prime_utr	86521593
chr20	13009026	SPTLC3	forward	five_prime_utr	13009061
chr6	52671125	TMEM14A	forward	five_prime_utr	52671229
chr12	51383550	GALNT6	reverse	five_prime_utr	51383521
chr20	45363240	SYS1-DBNDD2	forward	five_prime_utr	45363323
chr3	184017884	ABCC5	reverse	five_prime_utr	184017822
chr3	16513491	RFTN1	reverse	five_prime_utr	16493871
chr7	108399462	NRCAM	reverse	five_prime_utr	108399421
chr19	34300305	KIAA0355	forward	five_prime_utr	34300403
chr20	528037	CSNK2A1	reverse	five_prime_utr	528008
chr10	28533320	WAC	forward	five_prime_utr	28533379
chr13	102798736	KDELC1	reverse	five_prime_utr	102798671
chr8	98045462	RPL30	reverse	five_prime_utr	98045430
chr6	26224267	HIST1H3E	forward	five_prime_utr	26224347
chr6	34237062	HMGA1	forward	five_prime_utr	34237127
chr12	57633049	B4GALNT1	reverse	five_prime_utr	57632846
chr5	16936106	MYO10	reverse	five_prime_utr	16935894
chr3	16265442	OXNAD1	forward	five_prime_utr	16265492
chr1	70354592	ANKRD13C	reverse	five_prime_utr	70354488
chr4	102827612	UBE2D3	reverse	five_prime_utr	102826577
chr11	77821233	AAMDC	forward	five_prime_utr	77821304
chrX	30577706	CXorf21	reverse	five_prime_utr	30577656
chr5	163503341	MAT2B	forward	five_prime_utr	163503379
chr12	6493489	NCAPD2	forward	five_prime_utr	6493617
chr9	92293626	IARS	reverse	five_prime_utr	92293516
chr21	39444175	LCA5L	reverse	five_prime_utr	39435542
chr17	5619337	NLRP1	reverse	five_prime_utr	5584052
chr14	96363318	ATG2B	reverse	five_prime_utr	96363115
chr5	177086998	FGFR4	forward	five_prime_utr	177087081
chr4	101347202	PPP3CA	reverse	five_prime_utr	101347059
