chr	pos	gene	strand	type	stop_pos
chr19	36427883	LRFN3	forward	five_prime_utr	36427975
chr18	48556650	RP11-729L2.2	forward	five_prime_utr	48556760
chr22	18043164	SLC25A18	forward	five_prime_utr	18043247
chr6	167369963	RNASET2	reverse	five_prime_utr	167369838
chr22	40796720	SGSM3	forward	five_prime_utr	40796761
chr19	58653991	ZNF329	reverse	five_prime_utr	58653947
chr15	42066762	MAPKBP1	forward	five_prime_utr	42066812
chr3	48956343	ARIH2	forward	five_prime_utr	48964930
chr5	60458246	SMIM15	reverse	five_prime_utr	60458040
chr19	9545805	ZNF266	reverse	five_prime_utr	9530884
chr19	40791204	AKT2	reverse	five_prime_utr	40791091
chr7	93551203	GNG11	forward	five_prime_utr	93551247
chr2	231084650	SP110	reverse	five_prime_utr	231084585
chr5	138862244	TMEM173	reverse	five_prime_utr	138862140
chr10	70092651	PBLD	reverse	five_prime_utr	70066652
chr9	74979939	ZFAND5	reverse	five_prime_utr	74979898
chr1	109825730	PSRC1	reverse	five_prime_utr	109825668
chr19	49149379	CA11	reverse	five_prime_utr	49149239
chr1	59248819	JUN	reverse	five_prime_utr	59248769
chr12	118810663	TAOK3	reverse	five_prime_utr	118810466
chr18	9136934	ANKRD12	forward	five_prime_utr	9182415
chr19	36139252	COX6B1	forward	five_prime_utr	36139305
chr5	73936332	ENC1	reverse	five_prime_utr	73936297
chr7	98972159	ARPC1A	forward	five_prime_utr	98972293
chr2	26467815	HADHB	forward	five_prime_utr	26467862
chrX	53710934	HUWE1	reverse	five_prime_utr	53710815
chr1	174969187	CACYBP	forward	five_prime_utr	174969243
chr10	46089826	MARCH8	reverse	five_prime_utr	46089797
chrX	123480396	SH2D1A	forward	five_prime_utr	123480434
chr5	43514946	C5orf34	reverse	five_prime_utr	43509466
chr10	13390057	SEPHS1	reverse	five_prime_utr	13386979
chr2	101179477	PDCL3	forward	five_prime_utr	101179509
chr17	47755444	SPOP	reverse	five_prime_utr	47755343
chr4	39699762	UBE2K	forward	five_prime_utr	39699821
chr11	111782629	CRYAB	reverse	five_prime_utr	111782573
chr8	102217823	ZNF706	reverse	five_prime_utr	102214573
chr1	20124686	TMCO4	reverse	five_prime_utr	20124645
chr2	68290132	C1D	reverse	five_prime_utr	68290091
chr4	57301934	PAICS	forward	five_prime_utr	57302002
chr13	28024686	MTIF3	reverse	five_prime_utr	28024642
chr16	65155854	CDH11	reverse	five_prime_utr	65087772
chr17	41476418	ARL4D	forward	five_prime_utr	41477032
chr3	150264142	SERP1	reverse	five_prime_utr	150264056
chr1	169763036	METTL18	reverse	five_prime_utr	169763007
chr2	26257117	RAB10	forward	five_prime_utr	26257197
chr19	50432606	NUP62	reverse	five_prime_utr	50430992
chr12	111180701	PPP1CC	reverse	five_prime_utr	111180570
chr19	58816702	ERVK3-1	forward	five_prime_utr_three_prime_utr	58817454
chr6	16658086	ATXN1	reverse	five_prime_utr	16658024
chr1	3773729	CEP104	reverse	five_prime_utr	3773556
chr1	24745850	NIPAL3	forward	five_prime_utr	24745897
chr12	123715004	MPHOSPH9	reverse	five_prime_utr	123714927
chr3	185003317	MAP3K13	forward	five_prime_utr	185003352
chr2	148778609	MBD5	forward	five_prime_utr	148936308
chr4	83821651	THAP9-AS1	reverse	five_prime_utr	83821358
chr1	228270421	ARF1	forward	five_prime_utr	228270465
chr5	76788264	WDR41	reverse	five_prime_utr	76788148
chr4	110736846	GAR1	forward	five_prime_utr	110736974
chr5	138677608	PAIP2	forward	five_prime_utr	138679031
chr1	154193045	C1orf43	reverse	five_prime_utr	154192998
chr15	25219442	RP11-701H24.9	forward	five_prime_utr	25219504
chr12	46662383	SLC38A1	reverse	five_prime_utr	46662300
chr18	47340186	RP11-886H22.1	reverse	five_prime_utr	47340136
chr6	31509778	DDX39B	reverse	five_prime_utr_three_prime_utr	31509653
chr6	91006465	BACH2	reverse	five_prime_utr	91006298
chr13	21750789	MRPL57	forward	five_prime_utr	21750860
chr12	54694756	NFE2	reverse	five_prime_utr	54694685
chr8	41442421	GPAT4	forward	five_prime_utr	41455860
chr2	61765153	XPO1	reverse	five_prime_utr	61765019
chr12	6960413	CDCA3	reverse	five_prime_utr	6960378
chr9	37903687	SLC25A51	reverse	five_prime_utr	37903589
chr14	24711704	TINF2	reverse	five_prime_utr	24711579
chr8	144679161	EEF1D	reverse	five_prime_utr	144672884
chr18	55888817	NEDD4L	forward	five_prime_utr	55888867
chr3	114343766	ZBTB20	reverse	five_prime_utr	114219231
chr14	73925251	NUMB	reverse	five_prime_utr	73925195
chr10	14598071	FAM107B	reverse	five_prime_utr	14597961
chr1	158801270	MNDA	forward	five_prime_utr	158811935
chr4	185569756	CASP3	reverse	five_prime_utr	185569691
chr19	13862424	CCDC130	forward	five_prime_utr	13862600
chr8	70414160	SULF1	forward	five_prime_utr	70414228
chr3	187463231	BCL6	reverse	five_prime_utr	187463106
chr12	49742614	DNAJC22	forward	five_prime_utr	49742652
chr11	102218092	BIRC2	forward	five_prime_utr	102218217
chr21	27107645	ATP5J	reverse	five_prime_utr	27107505
chr4	128995635	LARP1B	forward	five_prime_utr	128995694
chr5	78908347	PAPD4	forward	five_prime_utr	78908852
chr19	36630938	CAPNS1	forward	five_prime_utr	36631063
chr5	67522267	PIK3R1	forward	five_prime_utr	67522446
chr4	84035848	PLAC8	reverse	five_prime_utr	84029077
chr6	89673236	RNGTT	reverse	five_prime_utr	89673168
chr12	124496549	ZNF664	forward	five_prime_utr	124496587
chr1	227059001	PSEN2	forward	five_prime_utr	227059054
chr12	50505946	COX14	forward	five_prime_utr	50506685
chr12	32260063	BICD1	forward	five_prime_utr	32260098
chr19	54704744	RPS9	forward	five_prime_utr	54704833
chr19	36719666	ZNF146	forward	five_prime_utr	36719725
chr16	2390641	ABCA3	reverse	five_prime_utr	2379693
chr11	110167260	RDX	reverse	five_prime_utr	110150443
chr3	141106689	ZBTB38	forward	five_prime_utr	141106733
chr7	99007759	BUD31	forward	five_prime_utr	99007791
chr1	247267607	ZNF669	reverse	five_prime_utr	247267557
chr7	7197011	C1GALT1	forward	five_prime_utr	7273934
chr17	33694688	SLFN11	reverse	five_prime_utr	33694659
chr20	30310101	BCL2L1	reverse	five_prime_utr	30310024
chr7	127032305	ZNF800	reverse	five_prime_utr	127031656
chr11	62494771	HNRNPUL2	reverse	five_prime_utr	62494727
chr2	74405958	MOB1A	reverse	five_prime_utr	74405866
chr15	52311466	MAPK6	forward	five_prime_utr	52311699
chr17	61904334	FTSJ3	reverse	five_prime_utr	61904284
chr10	22610452	BMI1	forward	five_prime_utr	22610559
chr2	48541878	FOXN2	forward	five_prime_utr	48542084
chr11	66056632	YIF1A	reverse	five_prime_utr	66056513
chr9	91615962	S1PR3	forward	five_prime_utr	91616018
chr2	136289076	R3HDM1	forward	five_prime_utr	136289198
chrX	7895742	PNPLA4	reverse	five_prime_utr	7895680
chr4	56412692	CLOCK	reverse	five_prime_utr	56376109
chr20	389211	RBCK1	forward	five_prime_utr	389306
chr10	70091831	HNRNPH3	forward	five_prime_utr	70091926
chr7	16505443	SOSTDC1	reverse	five_prime_utr	16505387
chr19	7985950	SNAPC2	forward	five_prime_utr	7986003
chr15	66995259	SMAD6	forward	five_prime_utr	66995324
chr1	185286311	IVNS1ABP	reverse	five_prime_utr	185286204
chr5	149829164	RPS14	reverse	five_prime_utr	149829108
chr13	114566973	GAS6	reverse	five_prime_utr	114566914
chr14	81864888	STON2	reverse	five_prime_utr	81864844
chr1	247494939	ZNF496	reverse	five_prime_utr	247493323
chr15	57211029	TCF12	forward	five_prime_utr	57211064
chr15	63449667	RPS27L	reverse	five_prime_utr	63449629
chr6	7313527	SSR1	reverse	five_prime_utr	7313420
chr4	83351127	HNRNPDL	reverse	five_prime_utr	83351032
chr7	124569953	POT1	reverse	five_prime_utr	124569900
chr7	102076696	ORAI2	forward	five_prime_utr	102076776
chr12	58146062	CDK4	reverse	five_prime_utr	58145931
chr1	227505621	CDC42BPA	reverse	five_prime_utr	227505568
chr11	10326658	ADM	forward	five_prime_utr	10326780
chr6	100912744	SIM1	reverse	five_prime_utr	100912703
chr17	73975476	TEN1	forward	five_prime_utr	73975505
chr22	30279240	MTMR3	forward	five_prime_utr	30279389
chr16	30960462	ORAI3	forward	five_prime_utr	30960581
chr1	207262198	C4BPB	forward	five_prime_utr	207262834
chr19	11071832	SMARCA4	forward	five_prime_utr	11094825
chr6	112418361	FAM229B	forward	five_prime_utr	112418408
chr12	22697389	C2CD5	reverse	five_prime_utr	22697297
chr14	75179699	AREL1	reverse	five_prime_utr	75179613
chr9	98079158	FANCC	reverse	five_prime_utr	98079126
chr5	160973740	GABRB2	reverse	five_prime_utr	160973702
chr18	19180609	ESCO1	reverse	five_prime_utr	19176930
chr16	28565329	SGF29	forward	five_prime_utr	28565526
chr12	76953455	OSBPL8	reverse	five_prime_utr	76953264
chrX	48456157	WDR13	forward	five_prime_utr	48456300
chr21	42799135	MX1	forward	five_prime_utr	42802484
chr5	140700091	TAF7	reverse	five_prime_utr	140700047
chr16	50321776	ADCY7	forward	five_prime_utr	50321892
chr15	43663327	TUBGCP4	forward	five_prime_utr	43663425
chr20	30310181	BCL2L1	reverse	five_prime_utr	30310074
chr1	182360380	GLUL	reverse	five_prime_utr	182360312
chr4	142142171	ZNF330	forward	five_prime_utr	142142212
chr5	64920631	CTC-534A2.2	forward	five_prime_utr	64920690
chr12	56360693	CDK2	forward	five_prime_utr	56360773
chr7	108166578	PNPLA8	reverse	five_prime_utr	108166465
chr12	12674377	DUSP16	reverse	five_prime_utr	12674345
chr3	87276530	CHMP2B	forward	five_prime_utr	87276670
chr11	85779899	PICALM	reverse	five_prime_utr	85779852
chr21	36260230	RUNX1	reverse	five_prime_utr	36260195
chr5	92919489	NR2F1	forward	five_prime_utr	92919566
chr5	78808970	HOMER1	reverse	five_prime_utr	78808908
chr17	7142775	PHF23	reverse	five_prime_utr	7142734
chrX	153607697	EMD	forward	five_prime_utr	153607831
chr6	28249537	PGBD1	forward	five_prime_utr	28249575
chr7	44161898	POLD2	reverse	five_prime_utr	44161776
chr2	27357440	PREB	reverse	five_prime_utr	27357354
chr12	124496309	ZNF664	forward	five_prime_utr	124496398
chr5	39425158	DAB2	reverse	five_prime_utr	39425060
chr4	114682611	CAMK2D	reverse	five_prime_utr	114682315
chr22	37959735	CDC42EP1	forward	five_prime_utr	37962158
chrX	128977729	ZDHHC9	reverse	five_prime_utr	128976051
chr10	51565211	NCOA4	reverse	five_prime_utr	51565300
chr3	52738852	GLT8D1	reverse	five_prime_utr	52738736
chr16	28565394	SGF29	forward	five_prime_utr	28565444
chr10	28822311	WAC	forward	five_prime_utr	28822373
chr7	559043	PDGFA	reverse	five_prime_utr	558993
chr10	127511793	UROS	reverse	five_prime_utr	127511518
chr21	16340843	NRIP1	reverse	five_prime_utr	16340784
chr16	66968525	CES2	forward	five_prime_utr	66968820
chr12	2994456	RHNO1	forward	five_prime_utr	2994491
chrX	92928489	NAP1L3	reverse	five_prime_utr	92928364
chr1	245026318	HNRNPU	reverse	five_prime_utr	245026178
chr2	48541901	FOXN2	forward	five_prime_utr	48541951
chr1	156252788	TMEM79	forward	five_prime_utr	156252826
chr1	231377032	GNPAT	forward	five_prime_utr	231377085
chr12	104531946	NFYB	reverse	five_prime_utr	104531884
chr8	74876851	TCEB1	reverse	five_prime_utr	74876765
chr3	150480741	SIAH2	reverse	five_prime_utr	150480694
chr2	27357482	PREB	reverse	five_prime_utr	27357354
chr8	127569691	FAM84B	reverse	five_prime_utr	127569653
chr19	38755269	SPINT2	forward	five_prime_utr	38755310
chr9	115095832	PTBP3	reverse	five_prime_utr	115095797
chr13	21141310	IFT88	forward	five_prime_utr	21141369
chr9	130890220	PTGES2	reverse	five_prime_utr	130890059
chr11	13690310	FAR1	forward	five_prime_utr	13690339
chr17	31255068	TMEM98	forward	five_prime_utr	31255151
chr3	112359513	CCDC80	reverse	five_prime_utr	112359217
chr8	124054536	DERL1	reverse	five_prime_utr	124054447
chr6	10412493	TFAP2A	reverse	five_prime_utr	10412293
chr1	156737293	PRCC	forward	five_prime_utr	156737367
chr15	50716763	USP8	forward	five_prime_utr	50716849
chr11	73471835	RAB6A	reverse	five_prime_utr	73471713
chr19	35739685	LSR	forward	five_prime_utr	35739771
chr8	41455908	GPAT4	forward	five_prime_utr	41455943
chr9	20622455	MLLT3	reverse	five_prime_utr	20622342
chr3	50396860	TMEM115	reverse	five_prime_utr	50396606
chr19	53756415	ZNF677	reverse	five_prime_utr	53756335
chr12	72079982	TMEM19	forward	five_prime_utr	72080083
chr4	123073546	KIAA1109	forward	five_prime_utr	123075216
chr1	205780086	SLC41A1	reverse	five_prime_utr	205780006
chr19	52643082	ZNF616	reverse	five_prime_utr	52633829
chr4	41937300	TMEM33	forward	five_prime_utr	41937437
chrX	102319073	BEX1	reverse	five_prime_utr	102319020
chr3	150320788	SERP1	reverse	five_prime_utr	150320600
chr1	111682222	DRAM2	reverse	five_prime_utr	111680168
chr1	149885727	SV2A	reverse	five_prime_utr	149885599
chr1	156470465	MEF2D	reverse	five_prime_utr	156469340
chr1	203596289	ATP2B4	forward	five_prime_utr	203596318
chr12	99039394	APAF1	forward	five_prime_utr	99039447
chr11	82997375	CCDC90B	reverse	five_prime_utr	82997277
chr4	48712600	FRYL	reverse	five_prime_utr	48712532
chr1	154600365	ADAR	reverse	five_prime_utr	154600327
chr8	145691486	KIFC2	forward	five_prime_utr	145691572
chr2	190044468	COL5A2	reverse	five_prime_utr	190044403
chr19	50169054	IRF3	reverse	five_prime_utr	50168986
chr19	58090256	ZNF416	reverse	five_prime_utr	58090209
chr1	28415056	EYA3	reverse	five_prime_utr	28384589
chr4	114900122	ARSJ	reverse	five_prime_utr	114899991
chr10	111767810	ADD3	forward	five_prime_utr	111767962
chr10	123357777	FGFR2	reverse	five_prime_utr	123357712
chr7	115850643	TES	forward	five_prime_utr	115850750
chr1	183604887	ARPC5	reverse	five_prime_utr	183604843
chr1	109235048	PRPF38B	forward	five_prime_utr	109235128
chr7	100026516	MEPCE	forward	five_prime_utr	100026617
chr6	36410815	KCTD20	forward	five_prime_utr	36437841
chr17	42295777	UBTF	reverse	five_prime_utr	42295649
chr1	228270467	ARF1	forward	five_prime_utr	228270550
chr5	118407097	DMXL1	forward	five_prime_utr	118407186
chr14	45553384	PRPF39	forward	five_prime_utr	45564435
chr3	101498705	NXPE3	forward	five_prime_utr	101498842
chr12	69924684	FRS2	forward	five_prime_utr	69955964
chr17	7155263	CTDNEP1	reverse	five_prime_utr	7155216
chr18	65182328	DSEL	reverse	five_prime_utr	65182245
chr7	50516889	FIGNL1	reverse	five_prime_utr	50515909
chr1	41327913	CITED4	reverse	five_prime_utr	41327839
chr19	2096267	MOB3A	reverse	five_prime_utr	2085245
chr9	95086501	NOL8	reverse	five_prime_utr	95086472
chr4	141178474	SCOC	forward	five_prime_utr	141178554
chr17	57184208	TRIM37	reverse	five_prime_utr	57183936
chr17	45401849	EFCAB13	forward	five_prime_utr	45403634
chr7	86975693	CROT	forward	five_prime_utr	86975839
chr14	71979554	SIPA1L1	forward	five_prime_utr	72040206
chr2	7057625	RNF144A	forward	five_prime_utr	7081213
chr16	70432723	ST3GAL2	reverse	five_prime_utr	70432688
chr20	11898631	BTBD3	forward	five_prime_utr	11898663
chr4	185573190	PRIMPOL	forward	five_prime_utr	185578245
chr8	124408660	ATAD2	reverse	five_prime_utr	124408607
chr10	90640180	STAMBPL1	forward	five_prime_utr	90640419
chr7	137028329	PTN	reverse	five_prime_utr	137028213
chr5	149865516	NDST1	forward	five_prime_utr	149865590
chr12	42719863	ZCRB1	reverse	five_prime_utr	42719774
chr5	176514047	FGFR4	forward	five_prime_utr	176514082
chrX	119005622	RNF113A	reverse	five_prime_utr	119005578
chr11	208066	RIC8A	forward	five_prime_utr	208119
chr2	85981062	ATOH8	forward	five_prime_utr	85981127
chr6	31704270	CLIC1	reverse	five_prime_utr	31704208
chr7	120629251	CPED1	forward	five_prime_utr	120629307
chr19	37016155	ZNF260	reverse	five_prime_utr	37016105
chr13	37633352	SUPT20H	reverse	five_prime_utr	37625664
chr19	15443299	BRD4	reverse	five_prime_utr	15443027
chr3	176914991	TBL1XR1	reverse	five_prime_utr	176914905
chr1	68243164	GNG12	reverse	five_prime_utr	68173372
chr6	74019748	KHDC1	reverse	five_prime_utr	74019626
chr8	41906603	KAT6A	reverse	five_prime_utr	41906526
chr10	16479429	PTER	forward	five_prime_utr	16479464
chr1	171454827	PRRC2C	forward	five_prime_utr	171454859
chr3	48229877	CDC25A	reverse	five_prime_utr	48229782
chr17	49231638	NME1	forward	five_prime_utr	49231685
chr12	118796911	TAOK3	reverse	five_prime_utr	118796879
chr3	157251402	VEPH1	reverse	five_prime_utr	157217419
chr5	130651671	CDC42SE2	forward	five_prime_utr	130651700
chr6	31554980	LST1	forward	five_prime_utr	31555009
chr2	131850814	FAM168B	reverse	five_prime_utr	131850554
chr1	59249079	JUN	reverse	five_prime_utr	59249014
chr7	5085576	RBAK	forward	five_prime_utr	5085614
chr7	99006422	BUD31	forward	five_prime_utr	99006451
chr12	64798334	XPOT	forward	five_prime_utr	64798450
chrX	130533668	IGSF1	reverse	five_prime_utr	130533621
chr20	52824433	PFDN4	forward	five_prime_utr	52824627
chr12	56498182	PA2G4	forward	five_prime_utr	56498241
chr19	9266652	ZNF317	forward	five_prime_utr	9266690
chr7	100210212	MOSPD3	forward	five_prime_utr	100210268
chr4	17812118	DCAF16	reverse	five_prime_utr	17811311
chr2	162172988	PSMD14	forward	five_prime_utr	162173110
chr16	90038769	CENPBD1	reverse	five_prime_utr	90038518
chr6	167370075	RNASET2	reverse	five_prime_utr	167369923
chr1	46016807	AKR1A1	forward	five_prime_utr	46016893
chr3	193853955	HES1	forward	five_prime_utr	193854065
chr4	52917619	SPATA18	forward	five_prime_utr	52917657
chr11	101981299	YAP1	forward	five_prime_utr	101981451
chr14	50360309	ARF6	forward	five_prime_utr	50360425
chr12	4383040	CCND2	forward	five_prime_utr	4383093
chr16	1584014	TMEM204	forward	five_prime_utr	1584169
chr19	19303859	RFXANK	forward	five_prime_utr	19303936
chr12	50794686	LARP4	forward	five_prime_utr	50794721
chr2	122363619	CLASP1	reverse	five_prime_utr	122363590
chr22	30162993	ZMAT5	reverse	five_prime_utr	30162808
chr7	120590872	ING3	forward	five_prime_utr	120590901
chr6	31554077	LST1	forward	five_prime_utr	31555065
chr2	28616345	FOSL2	forward	five_prime_utr	28616386
chr6	47445798	CD2AP	forward	five_prime_utr	47445857
chr20	43516330	YWHAB	forward	five_prime_utr	43516506
chr5	158634959	RNF145	reverse	five_prime_utr	158634912
chr13	37625707	SUPT20H	reverse	five_prime_utr	37625627
chr15	60688440	ANXA2	reverse	five_prime_utr	60688375
chr22	25421667	KIAA1671	forward	five_prime_utr	25421696
chr6	80657265	ELOVL4	reverse	five_prime_utr	80657104
chr8	71581714	XKR9	forward	five_prime_utr	71581743
chr6	16658033	ATXN1	reverse	five_prime_utr	16586133
chr19	48759103	CARD8	reverse	five_prime_utr	48759029
chr2	134877618	MGAT5	forward	five_prime_utr	134877866
chr11	102962767	DCUN1D5	reverse	five_prime_utr	102962669
chr6	32940545	BRD2	forward	five_prime_utr	32940613
chr4	76649857	USO1	forward	five_prime_utr	76649898
chr3	129035071	H1FX	reverse	five_prime_utr	129034961
chr8	66754094	PDE7A	reverse	five_prime_utr	66753888
chr12	12837402	GPR19	reverse	five_prime_utr	12815385
chr11	123612309	ZNF202	reverse	five_prime_utr	123612253
chr16	68119390	NFATC3	forward	five_prime_utr	68119500
chr1	174128688	RABGAP1L	forward	five_prime_utr	174128888
chr6	24775760	GMNN	forward	five_prime_utr	24775798
chr1	46126387	GPBP1L1	reverse	five_prime_utr	46126337
chr4	2470928	RNF4	forward	five_prime_utr	2471017
chr9	98638000	ERCC6L2	forward	five_prime_utr	98638053
chr17	79604264	TSPAN10	forward	five_prime_utr	79604365
chr7	142559811	EPHB6	forward	five_prime_utr	142560543
chr9	125667501	RC3H2	reverse	five_prime_utr	125667412
chr20	30310132	BCL2L1	reverse	five_prime_utr	30310094
chr15	91565690	VPS33B	reverse	five_prime_utr	91565619
chr11	94226943	MRE11A	reverse	five_prime_utr	94226064
chr20	361386	TRIB3	forward	five_prime_utr	361415
chr11	66496540	SPTBN2	reverse	five_prime_utr	66496496
chr7	12727297	ARL4A	forward	five_prime_utr	12727829
chr14	74482569	ENTPD5	reverse	five_prime_utr	74482528
chr10	71930220	SAR1A	reverse	five_prime_utr	71922490
chr5	133968490	SAR1B	reverse	five_prime_utr	133968443
chr20	42815489	JPH2	reverse	five_prime_utr	42815451
chr1	173794211	DARS2	forward	five_prime_utr	173794243
chr3	43131987	POMGNT2	reverse	five_prime_utr	43122944
chr2	64068189	UGP2	forward	five_prime_utr	64068329
chr19	52074552	ZNF175	forward	five_prime_utr	52074593
chr20	11898437	BTBD3	forward	five_prime_utr	11898496
chr22	40948301	MKL1	reverse	five_prime_utr	40948170
chrX	40945006	USP9X	forward	five_prime_utr	40945188
chr6	88411831	AKIRIN2	reverse	five_prime_utr	88411769
chr3	125093974	ZNF148	reverse	five_prime_utr	125093942
chrX	13721966	RAB9A	forward	five_prime_utr	13721995
chr15	68570353	FEM1B	forward	five_prime_utr	68570448
chr10	27444112	YME1L1	reverse	five_prime_utr	27443951
chr3	41241121	CTNNB1	forward	five_prime_utr	41241312
chr14	31676260	HECTD1	reverse	five_prime_utr	31676228
chr13	31038367	HMGB1	reverse	five_prime_utr	31038266
